0,69,3,0,35,234
0,69,2,2,31,231
0,69,0,0,37,241
0,69,1,3,38,230
0,69,2,1,35,232
0,69,2,0,36,230
0,69,3,1,36,232
0,69,2,3,36,230
0,69,1,2,36,229
0,69,1,1,36,230
0,69,3,3,33,231
0,69,3,2,36,229
0,69,1,0,36,230
0,69,0,1,37,231
0,69,0,2,38,230
0,69,0,3,37,229
0,0,0,0,14,236
0,0,0,1,11,258
0,0,0,2,9,260
0,0,0,3,10,275
0,0,1,0,17,275
0,0,1,1,11,272
0,0,1,2,15,266
0,0,1,3,9,281
0,0,2,0,15,258
0,0,2,1,18,273
0,0,2,2,13,271
0,0,2,3,14,271
0,0,3,0,14,265
0,0,3,1,12,266
0,0,3,2,10,249
0,0,3,3,20,265
0,5,2,3,16,276
0,5,1,0,17,276
0,5,2,0,18,268
0,5,0,1,16,275
0,5,2,2,15,278
0,5,1,2,17,277
0,5,1,3,15,278
0,5,3,2,15,275
0,5,3,3,14,278
0,5,2,1,17,272
0,5,1,1,17,275
0,5,0,0,15,276
0,5,3,1,15,272
0,5,3,0,16,269
0,5,0,2,16,278
0,5,0,3,17,279
0,10,3,2,24,275
0,10,1,2,19,259
0,10,2,2,18,274
0,10,3,3,23,276
0,10,3,1,19,273
0,10,2,3,20,271
0,10,2,1,21,272
0,10,0,2,18,268
0,10,1,1,20,267
0,10,1,3,18,269
0,10,0,3,17,270
0,10,0,1,20,266
0,10,2,0,18,270
0,10,3,0,19,274
0,10,1,0,19,272
0,10,0,0,19,269
0,56,2,0,34,250
0,56,2,1,34,247
0,56,3,2,35,261
0,56,0,3,37,233
0,56,3,1,34,252
0,56,3,0,36,250
0,56,1,1,34,247
0,56,1,0,35,245
0,56,2,2,33,251
0,56,1,2,34,243
0,56,2,3,33,247
0,56,3,3,35,250
0,56,1,3,35,244
0,56,0,2,34,239
0,56,0,1,35,244
0,56,0,0,35,245
0,42,3,0,27,236
0,42,3,1,26,253
0,42,2,2,28,255
0,42,3,3,29,255
0,42,2,1,28,250
0,42,2,0,28,248
0,42,3,2,28,256
0,42,2,3,29,256
0,42,1,3,29,251
0,42,1,2,30,249
0,42,1,1,30,250
0,42,1,0,30,248
0,42,0,2,32,245
0,42,0,3,31,246
0,42,0,1,32,245
0,42,0,0,31,249
0,24,0,0,23,270
0,24,2,0,24,263
0,24,0,1,23,258
