0,69,1,0,31,230
0,69,0,2,33,223
0,69,0,0,36,227
0,69,3,2,32,236
0,69,0,1,34,226
0,69,2,0,31,229
0,69,2,1,33,232
0,69,1,1,33,224
0,69,1,3,31,225
0,69,1,2,34,226
0,69,0,3,31,225
0,69,2,3,31,227
0,69,2,2,33,225
0,69,3,3,31,231
0,69,3,1,33,231
0,69,3,0,33,231
0,0,0,0,2,238
0,0,0,1,4,272
0,0,0,2,12,268
0,0,0,3,13,255
0,0,1,0,17,276
0,0,1,1,11,258
0,0,1,2,17,277
0,0,1,3,13,277
0,0,2,0,18,261
0,0,2,1,6,273
0,0,2,2,15,269
0,0,2,3,3,260
0,0,3,0,12,267
0,0,3,1,12,275
0,0,3,2,16,266
0,0,3,3,12,270
0,5,0,1,11,261
0,5,0,0,12,258
0,5,1,0,8,263
0,5,0,2,8,262
0,5,1,2,12,263
0,5,1,1,11,263
0,5,2,1,13,262
0,5,2,0,13,265
0,5,1,3,12,262
0,5,0,3,11,264
0,5,2,2,13,263
0,5,2,3,13,263
0,5,3,2,14,263
0,5,3,1,13,262
0,5,3,0,13,265
0,5,3,3,13,266
0,10,0,0,18,252
0,10,3,3,9,267
0,10,1,3,10,258
0,10,3,1,14,262
0,10,1,1,15,252
0,10,0,1,14,251
0,10,1,0,14,255
0,10,3,2,9,266
0,10,2,2,11,261
0,10,2,3,10,262
0,10,0,3,11,259
0,10,0,2,13,255
0,10,1,2,12,258
0,10,3,0,15,258
0,10,2,1,11,259
0,10,2,0,13,258
0,56,2,0,27,226
0,56,2,2,27,236
0,56,3,1,25,223
0,56,3,3,30,229
0,56,1,1,28,231
0,56,2,1,27,228
0,56,1,0,27,226
0,56,3,0,26,224
0,56,1,2,27,230
0,56,1,3,26,233
0,56,3,2,28,228
0,56,2,3,27,232
0,56,0,0,27,227
0,56,0,2,25,232
0,56,0,1,26,232
0,56,0,3,25,234
0,42,0,1,24,241
0,42,1,3,27,242
0,42,0,3,27,235
0,42,2,2,23,242
0,42,1,0,22,245
0,42,0,0,21,244
0,42,1,2,25,239
0,42,1,1,21,239
0,42,0,2,25,239
0,42,2,3,26,240
0,42,2,1,21,247
0,42,3,1,21,248
0,42,3,3,26,242
0,42,3,2,23,245
0,42,2,0,20,247
0,42,3,0,21,249
0,24,2,0,17,252
0,24,0,3,11,258
0,24,2,2,17,244
0,24,1,2,14,243
0,24,1,0,18,246
0,24,1,1,17,248
0,24,3,1,17,248
0,24,3,0,16,249
0,24,0,2,14,254
0,24,1,3,16,253
0,24,3,2,16,249
0,24,2,3,18,247
0,24,3,3,17,252
0,24,0,1,15,247
0,24,0,0,17,247
0,24,2,1,27,236
0,37,0,2,24,253
0,37,3,0,17,265
0,37,0,3,22,247
0,37,0,1,22,263
0,37,1,1,22,258
0,37,1,2,22,258
0,37,1,3,22,257
0,37,2,0,18,261
0,37,3,1,18,261
0,37,2,1,19,262
0,37,1,0,20,258
0,37,0,0,21,257
0,37,2,2,20,258
0,37,2,3,22,258
0,37,3,2,19,259
0,37,3,3,19,259
0,25,3,0,18,245
0,25,1,0,18,250
0,25,1,3,13,255
0,25,0,0,18,254
0,25,2,0,17,250
0,25,3,1,18,245
0,25,2,1,21,245
0,25,1,1,17,249
0,25,0,1,16,248
0,25,0,3,12,255
