0,69,0,2,28,260
0,69,2,3,23,255
0,69,1,0,21,234
0,69,3,0,27,238
0,69,1,3,26,254
0,69,1,2,26,250
0,69,0,3,28,251
0,69,1,1,26,247
0,69,0,1,27,248
0,69,3,3,22,257
0,69,3,2,23,254
0,69,2,2,24,251
0,69,2,1,26,244
0,69,2,0,25,240
0,69,0,0,25,244
0,69,3,1,25,245
0,0,0,0,14,236
0,0,0,1,11,258
0,0,0,2,9,260
0,0,0,3,10,275
0,0,1,0,17,275
0,0,1,1,11,272
0,0,1,2,15,266
0,0,1,3,9,281
0,0,2,0,15,258
0,0,2,1,18,273
0,0,2,2,13,271
0,0,2,3,14,271
0,0,3,0,14,265
0,0,3,1,12,266
0,0,3,2,10,249
0,0,3,3,20,265
0,5,0,1,18,263
0,5,0,3,5,271
0,5,1,1,13,270
0,5,2,0,17,259
0,5,0,2,10,266
0,5,1,2,12,269
0,5,1,0,15,261
0,5,0,0,16,266
0,5,1,3,10,268
0,5,2,1,13,264
0,5,2,2,14,267
0,5,3,0,15,261
0,5,3,1,15,262
0,5,2,3,12,265
0,5,3,2,14,263
0,5,3,3,14,266
0,10,1,1,14,267
0,10,0,2,6,268
0,10,0,0,14,262
0,10,2,3,14,268
0,10,1,0,15,262
0,10,2,2,15,266
0,10,1,2,12,265
0,10,0,1,11,265
0,10,2,0,14,262
0,10,2,1,14,263
0,10,0,3,12,268
0,10,1,3,12,266
0,10,3,3,15,268
0,10,3,2,14,268
0,10,3,1,14,266
0,10,3,0,13,263
0,56,0,2,32,248
0,56,0,1,29,256
0,56,3,3,33,252
0,56,3,1,27,251
0,56,1,3,32,250
0,56,1,1,31,252
0,56,1,2,30,250
0,56,0,3,30,248
0,56,3,2,31,252
0,56,2,2,30,249
0,56,2,3,31,251
0,56,2,1,30,247
0,56,2,0,29,254
0,56,3,0,29,251
0,56,1,0,35,242
0,56,0,0,35,244
0,42,3,0,24,249
0,42,2,0,24,253
0,42,2,3,29,254
0,42,1,0,30,261
0,42,2,1,25,252
0,42,3,1,24,253
0,42,1,1,27,256
0,42,3,2,25,251
0,42,2,2,25,254
0,42,1,2,28,253
0,42,1,3,27,252
0,42,3,3,27,250
0,42,0,0,28,259
0,42,0,1,27,255
0,42,0,2,27,253
0,42,0,3,28,249
0,24,3,0,19,269
0,24,3,2,15,248
0,24,2,2,21,261
0,24,3,3,19,254
0,24,2,3,19,254
0,24,1,2,18,256
0,24,1,3,18,256
0,24,0,2,15,255
0,24,0,3,17,253
0,24,3,1,30,240
0,24,2,1,28,239
0,24,2,0,26,244
0,24,1,0,24,241
0,24,1,1,24,242
0,24,0,0,23,236
0,24,0,1,21,238
0,37,0,2,23,248
0,37,2,3,25,262
0,37,3,1,21,263
0,37,1,1,26,254
0,37,0,3,22,250
0,37,1,2,23,253
0,37,1,3,23,252
0,37,0,1,25,251
0,37,2,2,23,254
0,37,3,3,22,255
0,37,3,2,23,255
0,37,2,0,23,257
0,37,2,1,23,256
0,37,3,0,23,256
0,37,0,0,28,256
0,37,1,0,26,257
0,25,2,1,29,247
0,25,1,3,16,253
0,25,0,3,15,250
0,25,2,3,18,255
0,25,3,0,26,254
0,25,3,2,20,250
0,25,2,2,21,253
0,25,1,2,18,253
0,25,3,1,25,247
0,25,2,0,27,245
0,25,1,0,27,245
0,25,1,1,24,246
0,25,0,2,17,254
0,25,3,3,20,254
0,25,0,1,21,245
0,25,0,0,23,243
0,52,1,1,33,262
0,52,3,2,27,246
0,52,1,2,28,257
0,52,2,2,28,245
0,52,2,0,31,259
0,52,2,1,30,255
0,52,1,0,30,256
0,52,0,0,31,258
0,52,0,1,31,258
0,52,0,2,29,257
0,52,3,3,27,245
0,52,2,3,27,247
0,52,3,1,29,254
0,52,1,3,28,251
0,52,0,3,28,254
0,52,3,0,28,255
0,14,2,3,15,257
0,14,3,1,12,269
0,14,3,3,11,272
0,14,0,1,10,269
0,14,1,2,14,265
0,14,2,2,14,268
0,14,3,2,14,266
0,14,1,3,13,265
0,14,3,0,11,271
0,14,2,1,15,266
0,14,2,0,13,266
0,14,0,0,11,267
0,14,1,1,14,262
0,14,1,0,14,265
0,14,0,2,14,264
0,14,0,3,13,267
0,20,2,3,18,252
0,20,1,2,18,253
0,20,0,1,14,248
0,20,0,3,18,248
0,20,2,2,18,250
0,20,1,3,18,252
0,20,3,2,18,252
0,20,3,3,18,253
0,20,0,2,15,253
0,20,2,1,17,253
0,20,1,1,18,251
0,20,1,0,15,252
0,20,0,0,16,253
0,20,3,1,18,254
0,20,2,0,19,256
0,20,3,0,16,250
0,46,1,3,25,256
0,46,3,0,26,255
0,46,3,1,25,254
0,46,2,0,24,267
0,46,2,3,25,253
0,46,2,2,25,254
0,46,1,2,26,253
0,46,0,2,26,256
0,46,0,3,26,254
0,46,2,1,26,257
0,46,3,2,25,256
0,46,1,1,25,256
0,46,1,0,25,260
0,46,3,3,26,257
0,46,0,1,26,256
0,46,0,0,26,257
0,57,2,3,29,244
0,57,2,1,25,247
0,57,3,0,28,251
0,57,3,3,33,256
0,57,1,3,30,245
0,57,1,2,29,247
0,57,3,2,30,252
0,57,2,2,29,249
0,57,3,1,28,249
0,57,1,1,30,252
0,57,2,0,29,251
0,57,1,0,30,246
0,57,0,2,30,249
0,57,0,3,30,246
0,57,0,1,30,248
0,57,0,0,32,248
0,29,3,0,22,247
0,29,1,0,26,255
0,29,2,1,23,254
0,29,0,2,20,229
0,29,3,1,23,254
0,29,2,0,24,251
0,29,1,1,24,247
0,29,0,1,23,246
0,29,0,0,24,251
0,29,1,2,22,246
0,29,2,2,23,251
0,29,3,2,23,253
0,29,1,3,19,244
0,29,0,3,19,241
0,29,2,3,20,248
0,29,3,3,22,254
0,61,0,0,27,241
0,61,0,1,29,257
0,61,1,2,27,257
0,61,1,1,27,257
0,61,1,0,27,250
0,61,0,2,28,255
0,61,1,3,30,252
0,61,2,1,26,252
0,61,2,2,28,252
0,61,2,3,29,252
0,61,0,3,29,253
0,61,2,0,26,252
0,61,3,0,22,252
0,61,3,1,25,250
0,61,3,2,26,252
0,61,3,3,28,252
0,1,2,0,16,259
0,1,1,0,19,276
0,1,3,1,13,268
0,1,3,2,10,255
0,1,1,1,17,270
0,1,2,1,16,268
0,1,3,0,14,265
0,1,0,0,15,263
0,1,0,1,15,267
0,1,2,2,13,267
0,1,2,3,14,261
0,1,3,3,14,260
0,1,0,2,14,266
0,1,1,2,15,265
0,1,1,3,12,271
0,1,0,3,12,270
0,74,1,1,32,248
0,74,3,2,23,238
0,74,0,1,31,264
