0,69,6,7,13,287
0,69,0,5,14,267
0,69,4,5,14,282
0,69,3,7,14,277
0,69,5,3,15,273
0,69,6,5,12,278
0,69,6,6,13,283
0,69,5,6,14,282
0,69,7,6,13,283
0,69,5,7,15,282
0,69,7,7,14,285
0,69,1,4,13,264
0,69,0,4,13,263
0,69,1,5,13,267
0,69,1,6,12,268
0,69,0,6,12,267
0,69,5,5,14,282
0,69,4,6,14,279
0,69,5,4,14,277
0,69,4,4,15,280
0,69,3,6,14,277
0,69,3,5,14,279
0,69,3,4,14,281
0,69,4,7,14,278
0,69,2,6,13,275
0,69,2,7,13,276
0,69,6,4,16,276
0,69,6,3,16,274
0,69,4,3,14,275
0,69,6,2,16,272
0,69,5,2,16,270
0,69,4,2,15,270
0,69,7,5,14,281
0,69,7,4,15,276
0,69,0,3,12,265
0,69,1,3,13,265
0,69,2,3,12,268
0,69,2,4,13,269
0,69,2,5,13,269
0,69,1,7,12,270
0,69,0,7,12,269
0,69,3,3,14,270
0,69,7,3,17,271
0,69,7,2,18,266
0,69,3,2,14,273
0,69,5,1,16,269
0,69,6,1,16,266
0,69,7,1,17,264
0,69,4,1,15,267
0,69,3,1,14,269
0,69,1,2,12,264
0,69,0,2,11,262
0,69,2,2,12,267
0,69,2,1,12,264
0,69,6,0,16,261
0,69,5,0,16,267
0,69,4,0,16,266
0,69,7,0,17,261
0,69,3,0,14,262
0,69,2,0,13,263
0,69,1,1,12,261
0,69,0,1,12,261
0,69,1,0,12,260
0,69,0,0,12,261
0,138,3,4,16,290
0,138,5,1,16,294
0,138,0,4,17,292
0,138,1,6,17,295
0,138,7,5,18,291
0,138,4,5,16,288
0,138,4,4,15,289
0,138,2,5,17,290
0,138,2,4,17,290
0,138,2,3,16,292
0,138,4,3,14,290
0,138,3,3,15,293
0,138,3,5,17,289
0,138,5,0,15,294
0,138,6,2,15,295
0,138,4,1,13,291
0,138,4,0,14,293
0,138,5,2,14,292
0,138,4,2,15,291
0,138,6,1,15,292
0,138,6,0,16,290
0,138,0,3,17,295
0,138,1,4,17,291
0,138,1,3,17,292
0,138,1,5,17,294
0,138,0,5,17,293
0,138,2,6,17,293
0,138,0,6,16,293
0,138,2,7,16,295
0,138,1,7,17,295
0,138,0,7,17,293
0,138,6,5,17,290
0,138,6,6,15,289
0,138,6,4,17,290
0,138,7,6,16,293
0,138,7,4,16,293
0,138,5,5,16,289
0,138,4,6,17,290
0,138,5,4,14,290
0,138,5,6,16,289
0,138,3,6,17,292
0,138,5,3,14,292
0,138,1,2,16,294
0,138,2,2,15,293
0,138,3,2,15,292
0,138,6,3,14,292
0,138,7,3,14,292
0,138,7,2,14,292
0,138,7,1,15,291
0,138,3,0,13,288
0,138,3,1,15,289
0,138,7,0,15,291
0,138,0,2,16,294
0,138,3,7,17,291
0,138,5,7,16,289
0,138,6,7,15,288
0,138,7,7,15,289
0,138,4,7,17,291
0,138,2,1,15,289
0,138,1,1,15,291
0,138,0,1,15,291
0,138,2,0,14,289
0,138,1,0,14,291
0,138,0,0,14,289
0,101,2,1,11,293
0,101,5,3,12,282
0,101,0,6,10,299
0,101,2,0,16,291
0,101,1,2,13,290
0,101,3,0,13,291
0,101,3,1,13,293
0,101,1,1,15,288
0,101,3,2,12,291
0,101,2,2,13,291
0,101,1,0,15,287
0,101,5,4,11,283
0,101,6,4,12,282
0,101,6,2,10,285
0,101,4,4,11,283
0,101,4,3,11,285
0,101,6,3,11,284
0,101,5,2,10,285
0,101,4,2,12,289
0,101,1,7,10,296
0,101,1,6,9,294
0,101,0,7,9,293
0,101,1,5,10,295
0,101,0,5,9,293
0,101,0,1,15,286
0,101,0,2,13,287
0,101,2,3,13,292
0,101,1,3,13,288
0,101,0,3,14,288
0,101,4,0,13,289
0,101,4,1,13,286
0,101,0,0,14,283
0,101,3,3,11,287
0,101,6,5,12,280
0,101,5,5,11,282
0,101,4,5,11,284
0,101,7,5,12,282
0,101,7,4,12,280
0,101,7,3,11,284
0,101,7,1,10,287
0,101,6,1,10,287
0,101,7,2,10,286
0,101,5,1,11,286
0,101,3,5,10,285
0,101,3,4,9,285
0,101,2,6,9,294
0,101,2,7,10,292
0,101,2,5,7,290
0,101,2,4,10,287
0,101,1,4,11,290
0,101,0,4,12,289
0,101,5,0,12,288
0,101,7,6,11,284
0,101,6,6,10,282
0,101,5,6,11,284
0,101,4,6,11,285
0,101,3,6,10,290
0,101,6,0,11,288
0,101,7,0,11,286
0,101,3,7,11,288
0,101,6,7,10,282
0,101,7,7,11,284
0,101,5,7,9,283
0,101,4,7,11,285
0,0,0,0,11,238
0,0,0,1,12,232
0,0,0,2,9,256
0,0,0,3,11,263
0,0,0,4,11,274
0,0,0,5,9,258
0,0,0,6,7,270
0,0,0,7,2,308
0,0,1,0,16,243
0,0,1,1,6,238
0,0,1,2,16,271
0,0,1,3,6,284
0,0,1,4,12,270
0,0,1,5,10,269
0,0,1,6,16,268
0,0,1,7,7,296
